trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
823,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0006819519316201715,0.00019777811779287147,0.003264598889101773,0.0002698404932771325,26.944453201365373,0.07688110336518385,valid pulse propagation,high,27.17475446954447,,
824,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.000461223885344694,0.00024170182957233854,0.003321121769125861,0.0001841246758478514,22.173253886892688,0.01994818814707338,valid pulse propagation,high,22.238180106181968,,
825,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0002511198955846049,0.00014367256005751297,0.0021791059076338437,0.00014226853788455322,24.99004953196043,0.02143250551766012,valid pulse propagation,high,25.046128486130332,,
826,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.00022173624795464682,0.0001283505363532066,0.0029660671043382713,0.00011019080252150701,23.115661020238406,0.06712299814382527,valid pulse propagation,high,23.34572450374527,,
827,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0004788811592129706,0.0001837645757553863,0.0028815575268432464,0.00021538189377050653,25.917777264881757,0.10458523455158059,valid pulse propagation,high,26.2526870822386,,
828,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0003581245015985419,0.00012106639984028929,0.0021413039688141155,0.00018603236166389844,24.843851831570902,0.03496448639885036,valid pulse propagation,high,24.958898349406557,,
829,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0005741076090610628,0.00021770274597781187,0.0021213992304941476,0.0003029054762724796,20.841176275368966,0.015975175228346523,valid pulse propagation,high,20.888924292049555,,
830,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0005339324171152566,8.400950314002674e-05,0.00299207328561166,0.0002978685387344592,26.214109988700457,0.05690240112271137,valid pulse propagation,high,26.36985435427522,,
831,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00031967380039590995,0.00011766871700645657,0.0022519097418986457,0.00014620520093269114,23.711395752182536,0.03637604504725741,valid pulse propagation,high,23.81439567968846,,
832,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.00020432710928588172,0.00016550949468327613,0.002943668143767424,9.330482185745525e-05,23.400937154145662,0.11542221043809044,valid pulse propagation,high,23.790184816954035,,
833,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0005056855767309175,0.00020278253235332054,0.0023248639833858354,0.0002849293983122924,24.64346357546412,0.09606783899420665,valid pulse propagation,high,24.901936860262722,,
834,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0004458332689994025,0.00022043423162440226,0.0021733192184624724,0.00025646732802431477,24.164370514080705,0.11845906445202029,valid pulse propagation,high,24.55420075190736,,
835,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0002310810996498518,0.0001477685554762904,0.0027028619578800313,0.00011046868925369789,23.6999675101155,0.057573513594205046,valid pulse propagation,high,23.917408814579577,,
836,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.00030551453882573935,0.00017271279978308085,0.002658424193520261,0.0001674065582027096,25.733948485252533,0.037399873325693306,valid pulse propagation,high,25.840911851154672,,
837,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0002885762708552106,0.00018615574461205915,0.003284980080155776,0.0001539073239861587,26.881379951973546,0.040046279016906314,valid pulse propagation,high,27.003550447927555,,
838,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0005295181633226713,0.0001943306272130054,0.0021935702627758485,0.00023837716852856134,21.949608378496503,0.05689790780598777,valid pulse propagation,high,22.1534685108075,,
839,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00029854631469241575,0.0001222957042043495,0.0020017533871147008,0.00016024100147178985,26.978713790641507,0.02018979399204223,valid pulse propagation,high,27.04135887774426,,
840,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0004467563736372483,0.00013666997200436308,0.0027364809982336996,0.00020740484684489115,21.032975444769882,0.11099120678812445,valid pulse propagation,high,21.322391292593284,,
841,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0006374987643323568,0.00010704302772896849,0.0031949455333450377,0.00036215356391902084,26.611533145035274,0.01882559972722498,valid pulse propagation,high,26.674443904789673,,
842,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.00021919991645819313,9.09761816609861e-05,0.003254799444219254,9.39754172692483e-05,24.637998504130184,0.08926765098673413,valid pulse propagation,high,24.893271725541464,,
843,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0005013054446959634,0.00018629882840204493,0.0025761308525163095,0.0002231615561036201,22.55856448102107,0.04463525087102724,valid pulse propagation,high,22.685221649734707,,
844,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0004068876814881748,9.113437747877758e-05,0.0020368619914985942,0.00019133434397258347,21.356552209651745,0.01809883845016405,valid pulse propagation,high,21.416986599171153,,
845,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00047408774665274917,9.882911065716168e-05,0.002947773292848943,0.00022309775217190374,24.18197862945746,0.04712436265778067,valid pulse propagation,high,24.296727854548443,,
846,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0002486250402845883,0.00013216290986885917,0.002741983930609414,9.496040035133177e-05,27.861596448420407,0.10315121482476032,valid pulse propagation,high,28.15014703791146,,
847,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00021593148240567464,0.00012353856486638606,0.002672640952081133,9.631126235304737e-05,24.01018683400207,0.10866599741644675,valid pulse propagation,high,24.315664123112377,,
848,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.0005191973454115573,0.00022834895559287655,0.003147393559541658,0.0002790195288149403,24.841586288435476,0.11951222959196467,valid pulse propagation,high,25.170150507698942,,
849,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0006854308497943379,0.00020880596775250157,0.0026721231578688796,0.0003856406265167157,26.039103385235958,0.03859622314100934,valid pulse propagation,high,26.1568268233171,,
850,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00045029030249534117,0.00020214523997133456,0.003240417568060325,0.00018976614216892693,23.376012555753235,0.06037242477680541,valid pulse propagation,high,23.531720799648568,,
851,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0006709454148165257,0.00011240191404878569,0.0020243634155173054,0.0002575131127390097,25.41606390117733,0.015414724104744168,valid pulse propagation,high,25.46643367067238,,
852,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0003408782484716874,0.00015581836080230747,0.0024316134639438304,0.00013829316103072925,26.588389630378213,0.10345509092834257,valid pulse propagation,high,26.926417955609146,,
853,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.0005688354711443856,0.00018324217525861482,0.0029663819366222872,0.00022322047960467487,22.026921019336633,0.08782143541637406,valid pulse propagation,high,22.277525128233904,,
854,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0004832551551561706,0.00011029696069268346,0.002614334010616212,0.00018872851922587555,26.6850403494739,0.09893689250693229,valid pulse propagation,high,26.980223615186066,,
855,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.000540390221212302,0.00021444626911164082,0.0026782441147178175,0.00021538948582199908,25.792170668562076,0.07255642487102353,valid pulse propagation,high,26.04419927429761,,
856,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.00035443693976716553,0.00013124421769115702,0.0024130749349482164,0.00013857933787877767,26.657802255973877,0.07317395145766264,valid pulse propagation,high,26.87190758472159,,
857,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0005073297619378721,0.0001605087892542737,0.0023111667413917227,0.0002337736927092152,21.20393496407201,0.06849905672632947,valid pulse propagation,high,21.39976329225394,,
858,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0002136140106152584,0.000123295464518151,0.0024507015747546722,0.00012000858925245983,20.219232224724067,0.09323531046357313,valid pulse propagation,high,20.420360891412535,,
859,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0003617899216592401,8.520431639635457e-05,0.0021553468971938256,0.00019631449414248827,24.189201729328104,0.11396820969339627,valid pulse propagation,high,24.481923083115667,,
860,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0006306936790094187,0.00020834817514393686,0.0024801081829566684,0.00028261906972227414,26.686209363711427,0.07440868442214803,valid pulse propagation,high,26.904621154181534,,
861,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00047078231065500757,0.00021558240012756804,0.00272685633631861,0.00022138626123517532,23.890955676278907,0.04788019850932635,valid pulse propagation,high,24.056625736899143,,
862,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.000623312019995095,0.00018076032750900643,0.002991273117772919,0.0002652804960584957,27.362698301130024,0.05227349332339309,valid pulse propagation,high,27.526230967186333,,
863,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0005741150686098498,0.00013127880636985834,0.002343633748020062,0.00021854824844965963,20.641995003447008,0.022112564625081415,valid pulse propagation,high,20.705126007870494,,
864,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00037964173704317585,0.00013888123516516928,0.003411111691603217,0.0001464488595050144,20.849889145082223,0.032973648207052356,valid pulse propagation,high,20.934854407010842,,
865,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0005803908583374487,0.0001907999474305992,0.003068035160804461,0.00024870774718095207,20.622398436429986,0.10865479004398793,valid pulse propagation,high,20.982617314319512,,
866,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.00024989730685815196,0.00017277704794256592,0.0034406764471171985,0.00010146165470038329,25.35995867634034,0.05809216807182352,valid pulse propagation,high,25.501966502673184,,
867,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0004511059492028562,0.00019631044443343444,0.0028272773962496997,0.00023477839829977768,22.81898838929543,0.04464002761727312,valid pulse propagation,high,22.9517595279696,,
868,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0003059900517481865,0.00023465652552825982,0.0034079355834766636,0.00012121851816325059,25.27573762010403,0.07202320535611322,valid pulse propagation,high,25.50591426120844,,
869,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.00025121348392326395,0.0001432579728283303,0.002440067104737091,0.00013389385365484985,23.18253468134199,0.10513502514762399,valid pulse propagation,high,23.467832109583306,,
870,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.00021057130968492622,0.00019782903063671743,0.002425346349175628,0.00010133303747205873,22.980651502501438,0.03827335264525734,valid pulse propagation,high,23.115791261231646,,
871,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.00022512315018729015,0.00015675378754582275,0.00200907884846357,0.00012716875044915463,27.754916060099987,0.05392276769599624,valid pulse propagation,high,27.913498332103764,,
872,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0006709282053987037,0.0001915552082063359,0.002090014728622636,0.0003369640340319554,21.216761533899238,0.04878431424399874,valid pulse propagation,high,21.33904931297096,,
873,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00043412358138814966,8.990322973102524e-05,0.002134725157733455,0.000194077146235809,22.723585181003017,0.06885492872590976,valid pulse propagation,high,22.932192338394973,,
874,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0004741848968086962,0.00023211833462537284,0.0024680088073507837,0.00022920480033273373,27.504114266418068,0.05620353611849351,valid pulse propagation,high,27.665800044125834,,
875,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.00035455273591008596,8.134645340519943e-05,0.002754168262731703,0.00019425902451487875,20.615570406152024,0.11821217803972038,valid pulse propagation,high,20.967023857704202,,
876,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0005164216075826244,0.0002499494659624573,0.003361257480796695,0.00019624975669185323,25.628358318856215,0.11576446612777419,valid pulse propagation,high,26.08927372394608,,
877,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.00021323129149595525,0.00019050815690087525,0.0027451434354135423,8.462053176883564e-05,21.836191172766007,0.04803954390530001,valid pulse propagation,high,21.97179016760042,,
878,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0006938869251708497,0.0001479380364643737,0.002380077129072019,0.0003095130770552068,25.48682562809219,0.07576565417596037,valid pulse propagation,high,25.720677008580743,,
879,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00046527893624410174,0.0001170373520522282,0.002880233491475443,0.0001847299672829236,25.528223315048734,0.03128871823020814,valid pulse propagation,high,25.643963919565596,,
880,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00025696264514696494,0.00015110318037095312,0.002820214699418728,0.00010056892179769472,25.78521110926779,0.10074710152282793,valid pulse propagation,high,26.101615585735857,,
881,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0005650358340910097,0.0002138172119652356,0.002546985705132631,0.00025201357121683543,23.37403624869215,0.07168373471131234,valid pulse propagation,high,23.65590590979922,,
882,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0003337955391900307,8.460283877812766e-05,0.003224367996622615,0.00016030931011385652,25.176661365859882,0.06727864689758373,valid pulse propagation,high,25.392410588584998,,
883,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0006513086576545156,0.00023777935262188463,0.0020166912404126366,0.0002700734549412684,27.797372383289286,0.0642153888019677,valid pulse propagation,high,27.957956824909857,,
884,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.00044688256513913407,0.00024279165727389743,0.003095263888012246,0.00018042391507232055,26.003681188630225,0.08952032879962535,valid pulse propagation,high,26.279367091703044,,
885,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.00034395830952410806,0.00015699358173050856,0.002858269997042975,0.00017852876138325599,20.83241881692113,0.11834831775014215,valid pulse propagation,high,21.149947838902822,,
886,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.00026696188853466275,0.0002166482114255993,0.00238691852374716,0.00011356227966040148,24.344199836291835,0.09955359785539816,valid pulse propagation,high,24.62715784168547,,
887,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.0005223688884964644,0.00017841580779654804,0.002969075917265779,0.00025965326374407637,24.777042786077253,0.04594579780461415,valid pulse propagation,high,24.929747561806124,,
888,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0005595023165162346,0.00015764634442156798,0.0030915416944158557,0.00022591984741384677,25.40236007575391,0.09003504659516408,valid pulse propagation,high,25.75856010593323,,
889,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0006687290658470152,0.00013943944729011637,0.0021040412657104646,0.00025418477942643357,26.181955243018677,0.027723486520633507,valid pulse propagation,high,26.27696069078024,,
890,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.0002797746184885599,9.627153048868775e-05,0.0027240199403845396,0.00013878209496224662,26.673660688279274,0.10872460051855636,valid pulse propagation,high,26.93806288342628,,
891,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00032405077230933193,0.00011763699400524042,0.0024225620418801127,0.00013655381278777229,20.923986988889936,0.049555379371495394,valid pulse propagation,high,21.093581425425143,,
892,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0003663840995759347,0.0002253241899600394,0.003174282293307737,0.00015116304434035417,25.898226314200606,0.1143086996021502,valid pulse propagation,high,26.246389559960274,,
893,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,400000.0,0.0003915336121971875,0.00024622272637531,0.0034293576884678488,0.00015971648390218258,25.28791204389683,0.08198093364076066,valid pulse propagation,high,25.512482694248593,,
894,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00069135066035079,0.00012375096313695753,0.002622937515958815,0.00029625691210202683,27.270076561183892,0.10200957441262073,valid pulse propagation,high,27.579267392173758,,
895,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.0004734227624370414,0.0001268293792364979,0.002166565431090822,0.0002144523569492823,24.959036583642913,0.01739220857479417,valid pulse propagation,high,25.015289307417927,,
896,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,625000.0,0.000688527341995359,0.00013845941391092792,0.0034681469905639673,0.0003564880941784198,24.2710739843398,0.058090813266233415,valid pulse propagation,high,24.45905116041456,,
897,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1250000.0,0.0005397599426499044,0.00015072869986877061,0.0026630526525496783,0.00020514227401503116,20.72404593778155,0.09918605399050526,valid pulse propagation,high,21.015487350914785,,
898,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,500000.0,0.00034302478054223744,0.00023746868366614996,0.002865453561297291,0.00013252366927464572,20.401833884105688,0.02664004237817403,valid pulse propagation,high,20.476816381684248,,
899,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,800000.0,0.00024390643750584872,0.0001498748367196506,0.0028056853255255844,0.00010949851306664218,27.39529571225082,0.057301484510685625,valid pulse propagation,high,27.55402132185868,,
900,extra_spurious,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,1,1.0,0,1000000.0,0.0006459963551258235,0.00013110482816638242,0.0021724962585725617,0.00033699891318975664,25.544780502576128,0.07721278628037948,valid pulse propagation,high,25.847132640466143,,
901,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00016392530056941922,0.003124327544026641,6.25e-06,21.403528275478227,0.030406511119575957,possible acquisition miss,unresolved,0.1037906358890632,2.278279412581569e-05,6985.75171302423
902,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,9.449761714269287e-05,0.0026065913061205028,6.25e-06,24.905738449306323,0.09127269427281051,possible acquisition miss,unresolved,0.2811025489436192,,
903,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,9.245108859188688e-05,0.0022261781584924823,1.25e-05,26.773182640015513,0.05948225736878402,possible acquisition miss,unresolved,0.1509788500880296,,
904,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.0002100391589743938,0.0029988564670092544,1e-05,23.583988186230584,0.03689470432321952,possible acquisition miss,unresolved,0.12965986390968534,1.5600083002977595e-05,10202.185658981261
905,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00012285009634986144,0.002276970203878553,8e-06,27.53132632698605,0.026743516803838567,possible acquisition miss,unresolved,0.10422818235797777,2.1244624028172694e-05,7491.539642256718
906,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0001265120543447513,0.0024971903743192772,1.25e-05,26.03395170557839,0.050905733952777275,possible acquisition miss,unresolved,0.13881162373075162,,
907,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00010127502112448967,0.0033300105282231558,5e-06,27.983834633928762,0.11536718329103163,possible acquisition miss,unresolved,0.3502085657580917,,
908,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00022077744327425093,0.00345616293667972,1.25e-05,23.773269938081967,0.020296621339934467,possible acquisition miss,unresolved,0.07107965693128215,3.164412318303009e-05,5029.526088346349
909,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00024055708930166244,0.002352053792232015,8e-06,25.40722324371562,0.02351166785429954,possible acquisition miss,unresolved,0.0556068762996099,1.2333530471746614e-05,12904.248581254495
910,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00011048171896679772,0.0026017082705967727,1e-05,27.380311427778135,0.1170177780589359,possible acquisition miss,unresolved,0.3016734462544985,,
911,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,9.444592165713563e-05,0.003248269321448918,6.25e-06,27.212724462470938,0.11108051510594964,possible acquisition miss,unresolved,0.3483991112374784,,
912,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00019957656182113543,0.0022369659378073926,8e-06,27.353416698854833,0.07245024329877633,possible acquisition miss,unresolved,0.26534026969756835,8.67774076755955e-06,18340.596631657005
913,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00015645647355054542,0.0020124435196316216,6.25e-06,20.305913549491432,0.043058203850437154,possible acquisition miss,unresolved,0.14301438292752022,2.2609752599620692e-05,7039.216479288914
914,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,9.706156695307449e-05,0.0030734221935488472,5e-06,26.522031295142185,0.0675832319118973,possible acquisition miss,unresolved,0.19344353553452648,,
915,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,8.485940635683251e-05,0.003129790889002799,1.25e-05,25.23240277640616,0.055567292299023956,possible acquisition miss,unresolved,0.18974407133562698,,
916,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.0002099318539915261,0.002406328734336549,1e-05,23.007551856457525,0.03619393020208356,possible acquisition miss,unresolved,0.10726366751767515,1.9851001936616263e-05,8017.476578767812
917,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00017801385034168994,0.002508197190819513,8e-06,22.95419220420463,0.041894489205601404,possible acquisition miss,unresolved,0.13038998893766596,,
918,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,8.487227260124504e-05,0.0026587257512858667,1e-05,23.138640573963713,0.10403363165883175,possible acquisition miss,unresolved,0.3165115473910729,,
919,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00016902141875620256,0.0029415821439087667,1e-05,24.07445420908011,0.06586730423161574,possible acquisition miss,unresolved,0.2844242119898427,,
920,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,9.236519037417496e-05,0.002779978606101778,5e-06,23.386035279401955,0.02426168232158979,possible acquisition miss,unresolved,0.0841876753165415,2.1722492110886763e-05,7326.734993363441
921,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00018621933194346054,0.0023163570755224067,8e-06,26.541101481156964,0.06943878316026661,possible acquisition miss,unresolved,0.19094850766829963,,
922,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00024055839202865453,0.0029571631447801476,1e-05,22.1124382439001,0.051040094373276584,possible acquisition miss,unresolved,0.14692967781114086,2.3719959747720937e-05,6709.747604322442
923,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00022749555902393064,0.002053854138352732,6.25e-06,23.869335347518735,0.09293145387737606,possible acquisition miss,unresolved,0.2430762240386387,1.181045391026276e-05,13475.76852686388
924,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.0002084958894471744,0.0022189324739227724,1e-05,22.51575163947455,0.07307198498918702,possible acquisition miss,unresolved,0.2154648209328829,,
925,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00014311350333112363,0.003142800606026724,1e-05,23.397175845278205,0.07132308603491458,possible acquisition miss,unresolved,0.17611359054561965,1.0809042584819749e-05,14724.240546097302
926,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.0001492076384349967,0.0028623345756331347,8e-06,26.337062777976296,0.055564377155021646,possible acquisition miss,unresolved,0.21072546788278132,1.387669828245189e-05,11469.222710791264
927,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,9.321954693421148e-05,0.0031424858364164088,5e-06,24.55246316250665,0.03205513245982167,possible acquisition miss,unresolved,0.11260521108278579,1.5011825280125308e-05,10601.97145397144
