case,repeat,true_swell,detected_swell,status,classification,confidence,selected_window_samples,event_count,duration_s,max_excess,excess_area_s,equivalent_duration_s,median_correlation,median_rms_ratio,unknown_residual_energy
clean_swell,39,True,True,clean_swell_supported,clean_swell_supported,0.7820692112989869,81,1,0.559,0.1953436873665393,0.10096520955550589,0.5168593411777707,0.9997204425558044,1.1930237654342482,0.20403114777398595
clean_swell,40,True,True,clean_swell_supported,clean_swell_supported,0.9068455988730549,81,1,0.373,0.29423945280657937,0.09442154205924996,0.3209003454792268,0.9995211817546755,1.2749050626397151,0.7154182141113621
clean_swell,41,True,True,clean_swell_supported,clean_swell_supported,0.9620227474225872,41,1,0.558,0.4564940651053013,0.2226736331439957,0.4877908611859623,0.9995496400825608,1.4145763108574068,0.38076193416514575
clean_swell,42,True,True,clean_swell_supported,clean_swell_supported,0.9471821043494995,41,1,0.367,0.4484793442481141,0.14259697047979675,0.31795660671700243,0.9992729481962473,1.4121081318079551,0.5280496996074041
clean_swell,43,True,True,clean_swell_supported,clean_swell_supported,0.7738522681785349,81,1,0.47900000000000004,0.19222707058021937,0.08473212328360286,0.44079183555077284,0.9995909685958354,1.1812743375619517,0.29769207104238193
clean_swell,44,True,True,clean_swell_supported,clean_swell_supported,0.896049685310364,81,1,0.642,0.28141301000157104,0.15963649520104956,0.5672676440942028,0.9995306606364774,1.283630676116476,0.6685462527485447
clean_swell,45,True,True,clean_swell_supported,clean_swell_supported,0.9290018647729383,41,1,0.374,0.5401493936021496,0.12675126409523865,0.23465964341820233,0.9996060073877919,1.3736914395960342,0.4050219703685231
clean_swell,46,True,True,clean_swell_supported,clean_swell_supported,0.7855784604401755,81,1,0.557,0.20619166593652094,0.10281832409473315,0.49865412177419066,0.9993539923975311,1.1882948634543793,0.5189395509797263
clean_swell,47,True,True,clean_swell_supported,clean_swell_supported,0.7909632511174388,81,1,0.631,0.1983964367667057,0.10811079473184501,0.5449230666323531,0.9996181015245352,1.188142055269161,0.3851546401738454
clean_swell,48,True,True,clean_swell_supported,clean_swell_supported,0.9261872023475868,81,1,0.577,0.31540971641956284,0.15113053926369988,0.4791562573889249,0.9995029635235579,1.2960575364085654,0.6694627771047109
clean_swell,49,True,True,clean_swell_supported,clean_swell_supported,0.9665931728091365,41,1,0.603,0.4230372629850976,0.21939847052829697,0.5186268202005311,0.9997129636397689,1.3773144592193012,0.26272998779667045
clean_swell,50,True,True,clean_swell_supported,clean_swell_supported,0.9238424563609035,81,1,0.375,0.3180245765383023,0.09985902702417389,0.31399783032852197,0.9991804577443201,1.2972184857385651,1.0302238328882973
clean_swell,51,True,True,clean_swell_supported,clean_swell_supported,0.7790793038345698,81,1,0.41100000000000003,0.18907123368207668,0.06763321603722638,0.3577128827061638,0.9992365262224784,1.1895877408098223,0.7163861360591525
clean_swell,52,True,True,clean_swell_supported,clean_swell_supported,0.891481528037366,81,1,0.318,0.28913047420212534,0.07982641228266468,0.2760913131102868,0.9991928964007892,1.2656231830466251,1.043809967323933
clean_swell,53,True,True,clean_swell_supported,clean_swell_supported,0.9641858199440635,81,1,0.47200000000000003,0.4111936309170827,0.17184577636991327,0.41791935343610903,0.9994341523555459,1.3903172196223266,0.9635591276827482
clean_swell,54,True,True,clean_swell_supported,clean_swell_supported,0.9490563865949881,81,1,0.47100000000000003,0.3257060050280177,0.14050463092992088,0.4313848340555909,0.9996732502653938,1.3210996238280284,0.35587088588362636
clean_swell,55,True,True,clean_swell_supported,clean_swell_supported,0.9606441134763628,81,1,0.5,0.37744581022373014,0.16496117810401317,0.4370459908039059,0.9993861711085779,1.3683660702934368,1.1630721583844694
clean_swell,56,True,True,clean_swell_supported,clean_swell_supported,0.9027433454494436,81,1,0.45,0.3749354443735651,0.14201125627940392,0.3787618866407085,0.9997403839070906,1.3417976495792177,0.9369182155348429
clean_swell,57,True,True,clean_swell_supported,clean_swell_supported,0.9429376887638024,81,1,0.534,0.3961601865266189,0.17531206677985567,0.44252823161490523,0.9994687200481029,1.3618641422509346,0.8805858027203601
clean_swell,58,True,True,clean_swell_supported,clean_swell_supported,0.72925419823245,81,1,0.382,0.17690127751643336,0.06074198721391348,0.3433665831399709,0.9994000282882194,1.1563203850325072,0.4949762068844568
clean_swell,59,True,True,clean_swell_supported,clean_swell_supported,0.9254639432372215,41,1,0.399,0.4086110468068884,0.14103655339495927,0.34516089199520306,0.999460102128993,1.3914540878113253,0.40247322953690745
clean_swell,60,True,True,clean_swell_supported,clean_swell_supported,0.9200559251109233,81,1,0.59,0.29128164096414344,0.1487441365394381,0.5106540049935671,0.9991764278993267,1.2749402154399898,0.7984792029709074
clean_swell,61,True,True,clean_swell_supported,clean_swell_supported,0.8451368623753983,81,1,0.369,0.24876076300952854,0.07935432126634917,0.3189985442491571,0.9994390008516352,1.2281678830450002,0.7615238200188967
clean_swell,62,True,True,clean_swell_supported,clean_swell_supported,0.7992613145314447,81,1,0.37,0.23236340105090003,0.07624410732747064,0.3281244248562582,0.9997084074122675,1.2081918573885166,0.3518109836758499
clean_swell,63,True,True,clean_swell_supported,clean_swell_supported,0.9558270892193621,81,1,0.386,0.3583651395363283,0.12257928600223736,0.3420513673870089,0.9995537536805273,1.347156578653871,0.48823999649635696
clean_swell,64,True,True,clean_swell_supported,clean_swell_supported,0.8891861564272348,81,1,0.47000000000000003,0.2568061057930848,0.10459388487686946,0.40728737564029494,0.9996710155409914,1.2448771039434257,0.5077365182493634
clean_swell,65,True,True,clean_swell_supported,clean_swell_supported,0.8094876246816463,81,1,0.467,0.21230370261621423,0.08992000483806573,0.42354421392553837,0.999295275327495,1.1933477140981485,0.617934556256164
clean_swell,66,True,True,clean_swell_supported,clean_swell_supported,0.9472456399153737,81,1,0.4,0.3239253776986586,0.1163365572460354,0.3591461653068165,0.9997319060130234,1.3202522481538685,0.3587172633599897
clean_swell,67,True,True,clean_swell_supported,clean_swell_supported,0.9350772212216002,81,1,0.643,0.3524069134294321,0.13465479503823136,0.38210032183490455,0.9991677631998673,1.295296474440438,0.7698427842655524
clean_swell,68,True,True,clean_swell_supported,clean_swell_supported,0.9421775914864065,81,1,0.47000000000000003,0.30922507902313656,0.13036720502299975,0.42159324668891274,0.9994186680974051,1.3010517886133295,0.6601268154799868
clean_swell,69,True,True,clean_swell_supported,clean_swell_supported,0.9642734236730767,41,1,0.41400000000000003,0.4498112193758994,0.15772886539461933,0.350655694212038,0.9995098674993175,1.405607353352512,0.3483979724072279
clean_swell,70,True,True,clean_swell_supported,clean_swell_supported,0.7347521721607151,81,1,0.40700000000000003,0.18192098890307795,0.06561663621858745,0.3606875524052149,0.999463110223192,1.1667202569302086,0.5031326667739855
clean_swell,71,True,True,clean_swell_supported,clean_swell_supported,0.9518579753424455,81,1,0.593,0.33855661852106733,0.18359350896835314,0.5422830301482606,0.9995773311735431,1.3269812753135914,0.8142694176895279
clean_swell,72,True,True,clean_swell_supported,clean_swell_supported,0.7898989398555524,81,1,0.586,0.2107613274828566,0.11098750479447614,0.5266027981509269,0.9995651996991128,1.2270020988319112,0.37515009006726757
clean_swell,73,True,True,clean_swell_supported,clean_swell_supported,0.863149690515652,81,1,0.453,0.2824174521181211,0.11237719916819039,0.3979116670211607,0.99978908363796,1.252828194078384,0.5552307358787456
clean_swell,74,True,True,clean_swell_supported,clean_swell_supported,0.9087315608502049,81,1,0.429,0.29767759376036607,0.11067668406718625,0.37180051971356054,0.9992349997670388,1.2989995890704755,0.7716057184336129
clean_swell,75,True,True,clean_swell_supported,clean_swell_supported,0.9543732542927237,81,1,0.491,0.3426860689466107,0.14149529834197447,0.41290064336994964,0.9997402746447744,1.3311668394927114,0.6455845329672386
clean_swell,76,True,True,clean_swell_supported,clean_swell_supported,0.7627041826197904,81,1,0.52,0.20761762726942878,0.08531679928680247,0.4109323490923315,0.9993854069401483,1.1788026522676907,0.5901520914189801
clean_swell,77,True,True,clean_swell_supported,clean_swell_supported,0.926087503755487,81,1,0.642,0.30087913808179145,0.17697751979432763,0.5882013652479215,0.9998087831241347,1.2975400640150867,0.5494671794504924
clean_swell,78,True,True,clean_swell_supported,clean_swell_supported,0.9182567498434041,81,1,0.613,0.305299394511096,0.16757710454189245,0.5488943232601201,0.999742979264164,1.3065251502757618,0.6428332490617237
clean_swell,79,True,True,clean_swell_supported,clean_swell_supported,0.9558603072440803,81,1,0.441,0.35788473531571774,0.12961240849925668,0.3621624386547685,0.99954834117648,1.345936070741104,0.7716176750710501
clean_swell,80,True,True,distorted_swell_supported,distorted_swell_supported,0.9539867389571383,81,1,0.369,0.3442209626303463,0.10157084943649758,0.29507456100392404,0.999238525998596,1.3208903091224313,1.6693991962564796
clean_swell,81,True,True,clean_swell_supported,clean_swell_supported,0.9555324794162943,41,1,0.551,0.6364542779384407,0.18758445973054064,0.2947335986775852,0.9995090874123205,1.363538965411926,0.4284640356532604
clean_swell,82,True,True,clean_swell_supported,clean_swell_supported,0.9585828921598843,41,1,0.466,0.3892709660084972,0.16597018465050678,0.42636158137435787,0.9996277092900485,1.3722006273143696,0.24358815061607716
clean_swell,83,True,True,clean_swell_supported,clean_swell_supported,0.9561680198501833,41,1,0.34900000000000003,0.3625415222478161,0.1175446455512675,0.3242239532246449,0.9996658477064556,1.343361940323592,0.2547696542801495
clean_swell,84,True,True,clean_swell_supported,clean_swell_supported,0.6914492994270628,81,1,0.316,0.16371519345667562,0.04577177168182947,0.2795816974308018,0.999479612867632,1.1494098587750234,0.6490381680300003
clean_swell,85,True,True,clean_swell_supported,clean_swell_supported,0.8219091756294984,81,1,0.632,0.2133250585487756,0.1141446591904073,0.5350738444274644,0.9994120615097748,1.1972349054787952,0.5375484184498606
clean_swell,86,True,True,clean_swell_supported,clean_swell_supported,0.8939169944675979,81,1,0.562,0.2845020989907643,0.14383644243596855,0.505572517553334,0.9994155044597222,1.2570212007165664,0.5933075683933262
clean_swell,87,True,True,clean_swell_supported,clean_swell_supported,0.9003546901951005,81,1,0.406,0.2759318958016692,0.09804944319916466,0.355339287306022,0.999764421926878,1.2751045340970235,0.37245797830394106
clean_swell,88,True,True,clean_swell_supported,clean_swell_supported,0.9290869899870113,81,1,0.646,0.3208267490725798,0.18848551960095655,0.5874993907017272,0.9996326232616504,1.302046583674949,0.6207208725289733
clean_swell,89,True,True,clean_swell_supported,clean_swell_supported,0.9411081845744106,41,1,0.523,0.4296437810262259,0.18565339305528794,0.43211004384107554,0.9993103942539002,1.376325719844056,0.46902317266440313
clean_swell,90,True,True,clean_swell_supported,clean_swell_supported,0.9233914626310175,41,1,0.446,0.46809921178284597,0.1568802055542022,0.3351430671218047,0.9995094075500393,1.358910934833399,0.3859062294711984
clean_swell,91,True,True,clean_swell_supported,clean_swell_supported,0.8735622961218485,81,1,0.5680000000000001,0.2415130506924572,0.12648762080726883,0.5237299617747705,0.999536209003136,1.230264444588152,0.37636132532585087
clean_swell,92,True,True,clean_swell_supported,clean_swell_supported,0.9620299490556494,81,1,0.604,0.3862269355899737,0.19104931622483587,0.49465559913112245,0.9995904885317708,1.3811347348864862,0.7337821192960001
clean_swell,93,True,True,clean_swell_supported,clean_swell_supported,0.822266550255422,81,1,0.5710000000000001,0.2170512331829767,0.11405264661338944,0.5254641724022906,0.9994708690924058,1.2017172680430486,0.44221976113988776
clean_swell,94,True,True,clean_swell_supported,clean_swell_supported,0.9267775552362041,81,1,0.647,0.2939467604439323,0.1684210530086171,0.5729644808953147,0.9992829108937129,1.2827433093393117,0.8164566353053414
clean_swell,95,True,True,clean_swell_supported,clean_swell_supported,0.963083033133264,81,1,0.662,0.4051070800929524,0.2426527842477992,0.598984308524359,0.9997302026554435,1.3998659920736296,0.5341704607593368
clean_swell,96,True,True,clean_swell_supported,clean_swell_supported,0.941042911204751,41,1,0.379,0.39189951151056757,0.12568035264608013,0.3206953541780344,0.9996518875842627,1.3620088936649914,0.43232088446195716
clean_swell,97,True,True,clean_swell_supported,clean_swell_supported,0.8591261093721995,81,1,0.558,0.23568380939934508,0.11712733075872364,0.4969680821827768,0.9994715687186806,1.2252969939181881,0.5186266495226644
clean_swell,98,True,True,clean_swell_supported,clean_swell_supported,0.68022071370502,81,1,0.356,0.1730905700478481,0.05262162690222841,0.304012095446228,0.999641518263789,1.1494277069313517,0.4147282259582845
clean_swell,99,True,True,clean_swell_supported,clean_swell_supported,0.9256307843992082,81,1,0.647,0.37243125693841284,0.21409922207484466,0.5748691015755674,0.9993355560427296,1.37353577339699,0.8231757652035593
gradual_swell,0,True,True,clean_swell_supported,clean_swell_supported,0.9746056826267284,81,1,0.865,0.42366280095047637,0.31147380668071434,0.7351927192614764,0.9996376448432364,1.4098322050346468,0.4957931986437662
gradual_swell,1,True,True,clean_swell_supported,clean_swell_supported,0.8474977748623113,81,1,0.776,0.23550047735940427,0.15058422689685125,0.6394221726652392,0.9994317400882188,1.2145552225213772,0.46174077149719467
gradual_swell,2,True,True,clean_swell_supported,clean_swell_supported,0.913514521888242,81,1,0.845,0.3228430884784994,0.21785180114791539,0.6747915904739085,0.9996046402573164,1.2925458144469413,0.3516627072789676
gradual_swell,3,True,True,clean_swell_supported,clean_swell_supported,0.9426175369140027,81,1,0.618,0.34547661683876496,0.16504085449609976,0.47771932006942414,0.9996420615758956,1.2995549382201363,0.32399740993226744
gradual_swell,4,True,True,clean_swell_supported,clean_swell_supported,0.7957627407993817,81,1,0.739,0.2494140710257231,0.15512158617789895,0.6219440047626689,0.9993125863511467,1.2063137865460813,0.5223175151775248
gradual_swell,5,True,True,clean_swell_supported,clean_swell_supported,0.7466481320272166,81,1,0.5640000000000001,0.19741318516241835,0.09428746711256634,0.4776148413541524,0.9997553603467266,1.1741374047221458,0.19154680728908852
gradual_swell,6,True,True,clean_swell_supported,clean_swell_supported,0.9130246913643093,81,1,0.582,0.2850930486903651,0.13299509801912354,0.4664971616462222,0.9994623811325068,1.2635261156577962,0.4813120917646418
gradual_swell,7,True,True,clean_swell_supported,clean_swell_supported,0.9060592998630627,81,1,0.724,0.275327385699931,0.16123307346600801,0.5856049264991384,0.9994668111252862,1.257022972431945,0.4425641568028068
gradual_swell,8,True,True,clean_swell_supported,clean_swell_supported,0.9370760824739308,81,1,0.783,0.37608953916702925,0.21581363447695834,0.573835781114643,0.9993032999794151,1.3437167556177405,0.6198994835791227
gradual_swell,9,True,True,clean_swell_supported,clean_swell_supported,0.9187227225417476,81,1,0.799,0.3523173663848289,0.22473431552538276,0.6378746464626729,0.9994560104372264,1.3209425927030378,0.5348170714586634
gradual_swell,10,True,True,clean_swell_supported,clean_swell_supported,0.9582599807183252,81,1,0.645,0.38353914118276067,0.19012802527554723,0.495720005758028,0.9996692850242106,1.3474276080902776,0.3502812160107949
gradual_swell,11,True,True,clean_swell_supported,clean_swell_supported,0.8646104108240199,81,1,0.792,0.24232017918107818,0.1573582222573371,0.6493814208504207,0.9993083987351786,1.2206271572973435,0.5717403123567895
gradual_swell,12,True,True,clean_swell_supported,clean_swell_supported,0.9507746579836828,81,1,1.174,0.3734619035184301,0.2867557477524971,0.7678313237600308,0.9994258078204012,1.3251495810422889,0.5078254743460814
gradual_swell,13,True,True,clean_swell_supported,clean_swell_supported,0.8862031204192745,81,1,0.647,0.2677893335632915,0.13615932063593306,0.5084568486136214,0.9993069385849356,1.2503890260207438,0.5925745235404598
gradual_swell,14,True,True,clean_swell_supported,clean_swell_supported,0.8647660985205967,81,1,0.629,0.23948912063942407,0.12234117859814846,0.5108423224884019,0.9996556149239453,1.2314318180852786,0.2964557042926923
gradual_swell,15,True,True,clean_swell_supported,clean_swell_supported,0.9482677009884795,81,1,0.841,0.3494640328408345,0.2513507913426217,0.7192465253129525,0.9994701211693874,1.3420861742700536,0.5078555982485906
gradual_swell,16,True,True,clean_swell_supported,clean_swell_supported,0.9221873791288899,41,1,0.617,0.4338531614263945,0.2057546522916548,0.47424951708358626,0.9995703333096491,1.3766885523331325,0.23345523715652902
gradual_swell,17,True,True,clean_swell_supported,clean_swell_supported,0.9201145384157173,81,1,0.673,0.34559317407882184,0.18931652711851926,0.5478016966716494,0.9997745456313182,1.3504387617345346,0.3380287721226223
gradual_swell,18,True,True,clean_swell_supported,clean_swell_supported,0.8380748044591328,81,1,0.8260000000000001,0.23198148055954593,0.15650540697522097,0.6746461251895,0.9996166128696669,1.2068116765553651,0.31323589466947765
gradual_swell,19,True,True,clean_swell_supported,clean_swell_supported,0.94406537064469,41,1,0.771,0.44546415119497595,0.28103465802972033,0.6308805260217534,0.999566734217914,1.399127553721044,0.2791079435393055
gradual_swell,20,True,True,clean_swell_supported,clean_swell_supported,0.8117226069902558,81,1,0.666,0.21375307300502155,0.11685922260978873,0.5467019536465024,0.9993750953758567,1.1986799352912998,0.46562696484326566
gradual_swell,21,True,True,clean_swell_supported,clean_swell_supported,0.7632588256590974,81,1,0.605,0.19096927417584642,0.0968678216593497,0.5072429692022228,0.9991702535003151,1.1859226560867109,0.5582243496580742
gradual_swell,22,True,True,clean_swell_supported,clean_swell_supported,0.8828465122423784,81,1,0.733,0.3309206370908988,0.20259580093202506,0.6122186960385161,0.9993650551292731,1.292077399800182,0.5613122389445293
gradual_swell,23,True,True,clean_swell_supported,clean_swell_supported,0.9487645753790152,81,1,0.6930000000000001,0.3401831066392157,0.19654918247130837,0.5777746708620672,0.9997437273807203,1.3298796986459138,0.30102251831852295
gradual_swell,24,True,True,clean_swell_supported,clean_swell_supported,0.9607933610229511,81,1,1.057,0.3715759155091719,0.2876237733712024,0.7740646295039613,0.9997169024406513,1.3482825711446165,0.2665044018956371
gradual_swell,25,True,True,clean_swell_supported,clean_swell_supported,0.9020228310208519,81,1,0.844,0.34684720877327635,0.24819781022762805,0.7155825503265547,0.9995238549803769,1.3112219165314083,0.46824912728888346
gradual_swell,26,True,True,clean_swell_supported,clean_swell_supported,0.9463565291567566,81,1,0.8160000000000001,0.3471736100640418,0.23208328295219852,0.6684934460006536,0.9993876602301421,1.3164163661052535,0.6904684648549234
gradual_swell,27,True,True,clean_swell_supported,clean_swell_supported,0.9248734727276624,41,1,0.638,0.4673273212950275,0.20907267205250613,0.4473795186490217,0.9993304729305247,1.3793390326507722,0.34134486805405106
gradual_swell,28,True,True,clean_swell_supported,clean_swell_supported,0.9242483719695854,81,1,0.556,0.3031056081422029,0.1432246046705425,0.4725237700100496,0.9997201102178265,1.2979321331665963,0.3494436916657578
gradual_swell,29,True,True,clean_swell_supported,clean_swell_supported,0.8607768017145889,81,1,0.784,0.24810506409389288,0.16494513354691986,0.6648196970477718,0.9993290133858892,1.2439906363517923,0.5035422748921717
gradual_swell,30,True,True,clean_swell_supported,clean_swell_supported,0.8972527912934765,81,1,0.718,0.267630964183179,0.1534280103383521,0.5732819847905898,0.9997504520400984,1.252293953257573,0.24371726686709583
gradual_swell,31,True,True,clean_swell_supported,clean_swell_supported,0.9655652627693334,81,1,0.789,0.3888034603312569,0.24795530164459972,0.6377394414991681,0.9994604407018504,1.3601058740945644,0.5490827199616855
gradual_swell,32,True,True,clean_swell_supported,clean_swell_supported,0.9383634331490026,81,1,0.851,0.3425981805725846,0.24173168906014014,0.705583691822688,0.9995308181314702,1.313914406876808,0.44277653270566797
gradual_swell,33,True,True,clean_swell_supported,clean_swell_supported,0.9381642162085491,81,1,0.652,0.3292896252673513,0.15906776683587126,0.4830634026405285,0.9992978930657478,1.2848173798882656,0.6212011146738646
gradual_swell,34,True,True,clean_swell_supported,clean_swell_supported,0.8097800823542043,81,1,0.783,0.23269957686936826,0.1548673474547987,0.6655248348033626,0.9993366994019796,1.2040887750008846,0.47717146288473905
gradual_swell,35,True,True,clean_swell_supported,clean_swell_supported,0.742864229000547,81,1,0.773,0.1868683249536347,0.12323934936675014,0.6594983360466681,0.9997310764458872,1.1693016977199666,0.19910111340903242
gradual_swell,36,True,True,clean_swell_supported,clean_swell_supported,0.9648339473954423,81,1,0.618,0.39866671891305305,0.19442472312900994,0.4876873686850516,0.9994621250023724,1.382616645084839,0.6041290306640891
gradual_swell,37,True,True,clean_swell_supported,clean_swell_supported,0.7707066479285923,81,1,0.552,0.2101924430489739,0.1018025616022333,0.4843302648064934,0.9997496990525934,1.1879550148934654,0.22800583697990048
gradual_swell,38,True,True,clean_swell_supported,clean_swell_supported,0.9581758496882905,81,1,0.651,0.36640610935969287,0.19717262576982045,0.5381259229394028,0.9993094583617098,1.336744501498276,0.6761417798683104
gradual_swell,39,True,True,clean_swell_supported,clean_swell_supported,0.85998169780477,81,1,0.677,0.23324571210955858,0.13347885915410818,0.572267151009453,0.9995922512705587,1.2229365217894541,0.3476868257065173
gradual_swell,40,True,True,clean_swell_supported,clean_swell_supported,0.9395091627957193,81,1,0.737,0.33100241664233265,0.2116538718960758,0.6394330109220323,0.9996377486869384,1.3132784422088737,0.4057913197755881
gradual_swell,41,True,True,clean_swell_supported,clean_swell_supported,0.8456201164709249,81,1,0.504,0.238915304034796,0.09947763872785903,0.41637198223756716,0.9993114867556494,1.2330878106649101,0.5347817139955311
gradual_swell,42,True,True,clean_swell_supported,clean_swell_supported,0.8765698136171363,81,1,0.786,0.2638025666157995,0.17082034783195704,0.6475310305859867,0.9993709640814772,1.2347543765697817,0.4923976874645319
gradual_swell,43,True,True,clean_swell_supported,clean_swell_supported,0.9460968608503012,81,1,0.735,0.3527336487670405,0.2202932966959539,0.6245315621743943,0.9995385718095419,1.336924132784286,0.5040642218721977
gradual_swell,44,True,True,clean_swell_supported,clean_swell_supported,0.9171046585542134,81,1,0.856,0.300826421118642,0.21524654702170773,0.7155174276956787,0.9995187171039557,1.2980178925791463,0.4198162871651218
gradual_swell,45,True,True,clean_swell_supported,clean_swell_supported,0.9267692595366979,81,1,0.864,0.3047760329356707,0.21951484733680043,0.720249703437585,0.9994932656789655,1.2872793916875438,0.479936889202618
gradual_swell,46,True,True,clean_swell_supported,clean_swell_supported,0.9544726169610361,81,1,0.647,0.4108722082196219,0.22179636191975027,0.5398183607521937,0.9993251284527824,1.3852438117681534,0.7616407365971641
gradual_swell,47,True,True,clean_swell_supported,clean_swell_supported,0.880129548794308,81,1,0.587,0.2801335039125239,0.14066391920157115,0.5021317237565974,0.9995104059538751,1.2525951467528804,0.42253957893042643
gradual_swell,48,True,True,clean_swell_supported,clean_swell_supported,0.9425736639403667,81,1,0.632,0.3471312686190585,0.16819195530214315,0.4845197494631831,0.9991734830044787,1.317300901133824,0.7417347786483558
gradual_swell,49,True,True,clean_swell_supported,clean_swell_supported,0.8949494826594965,81,1,0.631,0.26666730510276637,0.14095371608573767,0.5285751698410044,0.9996423231019738,1.2510142228941907,0.35286851053477014
gradual_swell,50,True,True,clean_swell_supported,clean_swell_supported,0.9232258764438102,81,1,0.79,0.3053538487107237,0.2014614562815411,0.6597639333257436,0.9992235474136824,1.2942315437228025,0.6831741914364989
gradual_swell,51,True,True,clean_swell_supported,clean_swell_supported,0.8324553079333898,81,1,0.6880000000000001,0.2312641935416826,0.1320664073727664,0.5710629274261734,0.9995705301533218,1.2313981596983967,0.3472574136287059
gradual_swell,52,True,True,clean_swell_supported,clean_swell_supported,0.8500585404238065,81,1,0.848,0.23799119027095417,0.1701048858778827,0.714752868306669,0.9993817540437245,1.220038403434149,0.4956716510804185
gradual_swell,53,True,True,clean_swell_supported,clean_swell_supported,0.9370202067570635,41,1,0.739,0.3929659102443652,0.2470234509564079,0.6286129267620104,0.9994873882258901,1.3666825650538261,0.28235301125610174
gradual_swell,54,True,True,clean_swell_supported,clean_swell_supported,0.8516502636029903,81,1,0.549,0.25297687952427617,0.11916184664603591,0.47103848727251335,0.9994919068461764,1.2269218950605167,0.45611619846012275
gradual_swell,55,True,True,clean_swell_supported,clean_swell_supported,0.9717257240636181,81,1,0.856,0.3938972059146961,0.2771176998734278,0.703527965449548,0.9994085911535571,1.376393025006406,0.6147923212274842
gradual_swell,56,True,True,clean_swell_supported,clean_swell_supported,0.9527970282178577,81,1,0.719,0.3560801070812263,0.2016660403243582,0.5663502012999442,0.9995692272943563,1.329627081898616,0.4817506692149556
gradual_swell,57,True,True,clean_swell_supported,clean_swell_supported,0.8304069267544877,81,1,0.593,0.2545180121014229,0.12489378196055631,0.4907070463476172,0.9992408922843224,1.223457272049738,0.5912719697759763
gradual_swell,58,True,True,clean_swell_supported,clean_swell_supported,0.86783121061489,81,1,0.8230000000000001,0.25170761503121897,0.1771718288372233,0.7038794945287965,0.9994617468489297,1.2515926471433256,0.45537954103472944
gradual_swell,59,True,True,clean_swell_supported,clean_swell_supported,0.8334278259217782,81,1,0.8180000000000001,0.24027049895919983,0.1567065531292844,0.6522088804414338,0.9993460175290243,1.214440368582168,0.5345353921498381
gradual_swell,60,True,True,clean_swell_supported,clean_swell_supported,0.8905820784075297,81,1,0.551,0.2639801160684183,0.12240080957430599,0.4636743531947769,0.9993970563697246,1.253725648404907,0.5689530303190313
gradual_swell,61,True,True,clean_swell_supported,clean_swell_supported,0.9596205309764315,81,1,0.605,0.36729603385137455,0.17180573489385476,0.4677582088005217,0.9993700067859816,1.3395330788179252,0.5574040084073619
gradual_swell,62,True,True,clean_swell_supported,clean_swell_supported,0.8044126175911294,81,1,0.686,0.20768731099605975,0.11939133347908086,0.5748609912973738,0.999692878079222,1.2026067716562125,0.21190661893258408
gradual_swell,63,True,True,clean_swell_supported,clean_swell_supported,0.7555875014060413,81,1,0.719,0.18949906685799145,0.11307884467295827,0.5967250738901967,0.9997236226840451,1.175908826573708,0.2070791448644727
gradual_swell,64,True,True,clean_swell_supported,clean_swell_supported,0.7322156974292153,81,1,0.737,0.17460650645979414,0.1149719256124556,0.6584630088737826,0.9996606833844084,1.1648732337609449,0.2609522561652619
gradual_swell,65,True,True,clean_swell_supported,clean_swell_supported,0.9287575945643458,81,1,0.585,0.3155597500773707,0.13667359182830596,0.4331147803064097,0.999361455468511,1.2657875756571284,0.5428023742176112
gradual_swell,66,True,True,clean_swell_supported,clean_swell_supported,0.9553694017211228,81,1,0.718,0.3563157268909247,0.18961807747998505,0.5321630878729944,0.999460518932433,1.3290322458811263,0.49153031344415393
gradual_swell,67,True,True,clean_swell_supported,clean_swell_supported,0.9389074087117828,81,1,0.879,0.34465736183637374,0.25200594473940885,0.7311781863491684,0.9994797657625435,1.3410346021787187,0.480442315067027
gradual_swell,68,True,True,clean_swell_supported,clean_swell_supported,0.9413711813245622,81,1,0.811,0.3406736978510687,0.2244979724475992,0.6589824041706392,0.9998170262115746,1.3360842960565378,0.2462550374516636
gradual_swell,69,True,True,clean_swell_supported,clean_swell_supported,0.9316289261905518,81,1,0.789,0.36232166791832765,0.23298819895592993,0.6430424111661153,0.9993472056548638,1.3545164459990406,0.6490185228616359
gradual_swell,70,True,True,clean_swell_supported,clean_swell_supported,0.9304846371475086,81,1,0.8200000000000001,0.32361685186993716,0.22046300176692368,0.6812469761479807,0.9991868725631889,1.3186404966526308,0.7712998993214878
gradual_swell,71,True,True,clean_swell_supported,clean_swell_supported,0.9577805136370056,81,1,0.673,0.38636675232156525,0.20627817880304683,0.5338921570336509,0.9994717582906262,1.3735876957434403,0.5954570621960893
gradual_swell,72,True,True,clean_swell_supported,clean_swell_supported,0.9010065376177697,81,1,0.86,0.30747828793833176,0.21895758406295435,0.712107464663875,0.9996592600913625,1.3057224205779976,0.3202345815592758
gradual_swell,73,True,True,clean_swell_supported,clean_swell_supported,0.8899220908960337,81,1,0.733,0.26080035352819975,0.15590150765863872,0.5977810441954844,0.9995005492969053,1.2489698356606116,0.40622712399439614
gradual_swell,74,True,True,clean_swell_supported,clean_swell_supported,0.812366913713196,81,1,0.558,0.21652005010721453,0.1035794752586027,0.4783828343255653,0.9993310594209195,1.1985011623520787,0.5151366446975129
