case,repeat,true_sag,detected_sag,status,selected_window_samples,alignment_lag_samples,alignment_correlation,event_count,confidence,classification,true_start_s,true_end_s,retained_gain,detected_start_s,detected_end_s,max_depth,deficit_area_s,entry_timescale_s,recovery_timescale_s,median_correlation,median_rms_ratio,unknown_residual_energy,start_error_s,end_error_s
gradual_sag,96,True,True,clean_sag_supported,41,4,0.9944182259566928,1,0.8866260169411622,clean_sag_supported,0.6699743064210175,1.2457870763365269,0.778233382826059,0.624,1.369,0.285172150581003,0.15445200063091474,0.059353362654559344,0.07547512259794119,0.998717352047556,0.7552945051028265,0.24615796151548408,-0.04597430642101752,0.12321292366347314
gradual_sag,97,True,True,clean_sag_supported,81,5,0.9946629280806961,1,0.8215713396425657,clean_sag_supported,0.5501598895037462,1.2688095294372583,0.797701945810521,0.52,1.288,0.21919459014657183,0.15020982322148557,0.04667017217040902,0.029734128419111213,0.9994080013345474,0.8070410647864132,0.23125093541402406,-0.03015988950374615,0.0191904705627417
gradual_sag,98,True,True,clean_sag_supported,81,3,0.9687048200656231,1,0.9567670490731327,clean_sag_supported,0.7246258132621486,1.4105887119648362,0.5073579053899665,0.663,1.56,0.5164669175444073,0.347818806818465,0.050315842171013765,0.20408369994396672,0.996985564117538,0.5194160355292896,0.5436704049574478,-0.061625813262148554,0.1494112880351639
gradual_sag,99,True,True,clean_sag_supported,81,-3,0.9952856064137997,1,0.8476927474057145,clean_sag_supported,0.5763726151134265,1.1618099370511852,0.796655825090372,0.59,1.211,0.20035081858649828,0.10522047092979947,0.057806599321538164,0.041415901662686494,0.99898980294542,0.8042806854808044,0.3636975867723012,0.013627384886573446,0.049190062948814894
distorted_sag,0,True,True,distorted_sag_supported,81,7,0.9920346136135754,1,0.7468936058019718,distorted_sag_supported,0.62593311654276,0.9499462892965462,0.6810542646331211,0.61,0.981,0.29391882988412554,0.09167791410618928,0.02604272409783296,0.03135741034742032,0.9935113283417148,0.7159214729414385,2.1333666818604886,-0.015933116542759973,0.031053710703453752
distorted_sag,1,True,True,distorted_sag_supported,81,5,0.9918655716490631,1,0.8344096438945229,distorted_sag_supported,0.7399600999500036,1.1654346629055286,0.6754397817985927,0.7020000000000001,1.195,0.3008284808627254,0.12566740759275474,0.03174209610183045,0.02376706698514928,0.9945858459518759,0.6955677827502345,1.4250534353025006,-0.03796009995000349,0.02956533709447151
distorted_sag,2,True,True,distorted_sag_supported,81,-7,0.9894354181780604,1,0.7588312287198634,distorted_sag_supported,0.6494222190072056,1.2031198472262215,0.6784893564444054,0.615,1.289,0.32277633357269275,0.17255236379304498,0.052426780578346696,0.040492027659549616,0.9929303656684174,0.6778383334855347,1.9132517842118029,-0.03442221900720566,0.08588015277377847
distorted_sag,3,True,True,distorted_sag_supported,81,5,0.9936044044498605,1,0.8519141825582057,distorted_sag_supported,0.5152408681419179,1.0150619968592274,0.7551934168412195,0.513,1.059,0.23812891418783255,0.10977708969110829,0.032349925583805714,0.034540917894484775,0.9963819512293703,0.7745103154738495,1.4143850067777268,-0.002240868141917929,0.043938003140772564
distorted_sag,4,True,True,distorted_sag_supported,81,-7,0.9840948294728101,1,0.6711689009633507,distorted_sag_supported,0.7548123321817003,1.1808086002265705,0.5560812968556149,0.753,1.236,0.41524594017306893,0.16090160153191893,0.02775031595711434,0.03164323586241001,0.9856524113714331,0.6147815793151865,3.0153467706716954,-0.0018123321817002935,0.05519139977342946
distorted_sag,5,True,True,distorted_sag_supported,81,-5,0.9892903269252741,1,0.8228448464206003,distorted_sag_supported,0.7249289708512746,1.14776803788408,0.6560267862478212,0.7000000000000001,1.188,0.3432394095974455,0.14604089314227964,0.02630102295381475,0.02331889952759271,0.992535575895501,0.6661028608801649,1.8690072937780393,-0.024928970851274546,0.04023196211591995
distorted_sag,6,True,True,distorted_sag_supported,81,2,0.9842679794740773,1,0.7891360304007041,distorted_sag_supported,0.5467238509449484,0.8873117284879016,0.5415198963229733,0.511,0.993,0.43976741720178725,0.1528164988591703,0.04302562668770233,0.12532834221429603,0.9886210126546123,0.5858023803255611,2.267171110079941,-0.03572385094494834,0.10568827151209836
distorted_sag,7,True,True,clean_sag_supported,81,-1,0.9961299104669679,1,0.8200744836670558,clean_sag_supported,0.7698933150968406,1.241648154555161,0.7969506160303288,0.789,1.256,0.20443002736633487,0.08315000122595746,0.025803515654734394,0.02596962286610717,0.9975031125725348,0.8264628445408064,0.8737354343421214,0.019106684903159477,0.014351845444839029
